absolute_path,relative_path,data_type,n_detections,file_height,file_width,max_confidence,human_verified,DateTimeOriginal,DateTime,DateTimeDigitized,Latitude,Longitude,GPSLink,Altitude,Make,Model,Flash,ExifOffset,ResolutionUnit,YCbCrPositioning,XResolution,YResolution,ExifVersion,ComponentsConfiguration,FlashPixVersion,ColorSpace,ExifImageWidth,ISOSpeedRatings,ExifImageHeight,ExposureMode,WhiteBalance,SceneCaptureType,ExposureTime,Software,Sharpness,Saturation,ReferenceBlackWhite
C:/Users/Deva/Desktop/Wildlifeai/Deployment_0001/images,image_0001_2025-01-02.jpg,img,1,480,640,0.557,False,NA,NA,NA,-39.35379972222222,174.43829972222224,"https://maps.google.com/?q=-39.35379972222222,174.43829972222224",NA,NA,NA,NA,314,2,1,72.0,72.0,b'0231',b'\x01\x02\x03\x00',b'0100',1,640,NA,480,NA,NA,NA,NA,NA,NA,NA,NA
C:/Users/Deva/Desktop/Wildlifeai/Deployment_0001/images,image_0002_2025-01-02.jpg,img,1,480,640,0.477,False,NA,NA,NA,-39.35379972222222,174.43829972222224,"https://maps.google.com/?q=-39.35379972222222,174.43829972222224",NA,NA,NA,NA,314,2,1,72.0,72.0,b'0231',b'\x01\x02\x03\x00',b'0100',1,640,NA,480,NA,NA,NA,NA,NA,NA,NA,NA
C:/Users/Deva/Desktop/Wildlifeai/Deployment_0001/images,image_0003_2025-01-02.jpg,img,0,480,640,0.238,False,NA,NA,NA,-39.35379972222222,174.43829972222224,"https://maps.google.com/?q=-39.35379972222222,174.43829972222224",NA,NA,NA,NA,314,2,1,72.0,72.0,b'0231',b'\x01\x02\x03\x00',b'0100',1,640,NA,480,NA,NA,NA,NA,NA,NA,NA,NA
C:/Users/Deva/Desktop/Wildlifeai/Deployment_0001/images,image_0004_2025-01-02.jpg,img,0,480,640,0.283,False,NA,NA,NA,-39.35379972222222,174.43829972222224,"https://maps.google.com/?q=-39.35379972222222,174.43829972222224",NA,NA,NA,NA,314,2,1,72.0,72.0,b'0231',b'\x01\x02\x03\x00',b'0100',1,640,NA,480,NA,NA,NA,NA,NA,NA,NA,NA
C:/Users/Deva/Desktop/Wildlifeai/Deployment_0001/images,image_0005_2025-01-02.jpg,img,1,480,640,0.721,False,NA,NA,NA,-39.35379972222222,174.43829972222224,"https://maps.google.com/?q=-39.35379972222222,174.43829972222224",NA,NA,NA,NA,314,2,1,72.0,72.0,b'0231',b'\x01\x02\x03\x00',b'0100',1,640,NA,480,NA,NA,NA,NA,NA,NA,NA,NA
